date,coin_id,price,volume,market_cap,daily_return_pct,price_7d_ma,volume_7d_ma
2025-04-22,dogwifcoin,0.4240045549561662,152015418.25912672,423298163.4506046,-0.897467632308957,0.40165009742096475,142083814.9186627
2025-04-23,dogwifcoin,0.5010164111558109,258628092.3799524,500198935.5168923,18.162978510362038,0.4177743136050117,159702125.1691695
2025-04-24,dogwifcoin,0.5372596895908529,437628114.6725714,536500697.431275,7.233950351333052,0.4405962600313006,191713357.5952156
2025-04-25,dogwifcoin,0.5574033422958573,287064955.0479642,557175681.5235324,3.7493326030740626,0.4665915209885975,211911834.17674413
2025-04-26,dogwifcoin,0.6376874956541284,502371587.4431354,636916262.4459592,14.403242188608555,0.5002718736520121,263130257.03964943
2025-04-27,dogwifcoin,0.6506425846519179,413622777.4533986,649974881.8893726,2.0315733154686377,0.533694056791819,311576651.6450161
2025-04-28,dogwifcoin,0.6150389069983592,193159957.8258373,614886930.388557,-5.47207921728734,0.5604361407575846,320641557.58314085
2025-04-29,dogwifcoin,0.6165133478500618,291816881.97084373,615644457.334,0.23973131373078438,0.587937396885284,340613195.2562433
2025-04-30,dogwifcoin,0.6019539243405471,198105096.65812168,601283173.908377,-2.361574742913053,0.6023570416259607,331967053.01026744
2025-05-01,dogwifcoin,0.6329233733550909,195862617.79803768,632108041.9950051,5.144820519024185,0.6160232821637089,297429124.8853341
2025-05-02,dogwifcoin,0.6153433552323652,194990836.38619575,613963431.1852562,-2.777590283881448,0.6243004268689243,284275679.3622243
2025-05-03,dogwifcoin,0.6424171509518842,205240898.8830285,641699263.6434863,4.399786800215866,0.624976091911461,241828438.13935187
2025-05-04,dogwifcoin,0.5708810431393486,146498859.77428734,570645774.7951839,-11.135460456891433,0.6135815859810938,203667878.47090745
2025-05-05,dogwifcoin,0.5491436478981542,130583284.38773404,547963529.8784227,-3.8076926011867074,0.6041679775382074,194728353.69403553
2025-05-06,dogwifcoin,0.5482269450720496,125360329.5859574,547886320.1420565,-0.1669331566727994,0.5944127771413485,170948846.21048036
2025-05-07,dogwifcoin,0.5619849463974321,169797289.7273902,561370070.42907,2.5095448972458634,0.5887029231494749,166904873.7918044
2025-05-08,dogwifcoin,0.5761016920377797,204118479.0390421,575826395.8146659,2.511943732806743,0.5805855401041448,168084282.54051933
2025-05-09,dogwifcoin,0.6866539137097292,404081074.2472594,685050327.7332287,19.18970612304669,0.5907727627437682,197954316.52067128
2025-05-10,dogwifcoin,0.7395775333730218,745722930.1539565,738621328.7732668,7.707466397062612,0.6046528173753593,275166035.273661
2025-05-11,dogwifcoin,0.94665961629868,1209885383.256368,945592962.5264866,28.00005051278538,0.6583354706838352,427078395.7711011
2025-05-12,dogwifcoin,0.9118134070375872,499967925.9114992,911005933.0542916,-3.680965012254045,0.7101454362751828,479847630.27449614
2025-05-13,dogwifcoin,1.141847474093486,2104963734.0126724,1140258988.2896416,25.22819529527014,0.7949483689925307,762648116.6211698
2025-05-14,dogwifcoin,1.185048152453237,1017613166.5655968,1183783645.7952256,3.7834018413053006,0.8839573984290744,883764670.4551992
2025-05-15,dogwifcoin,1.1338341468620587,605488032.3478765,1133101069.8681366,-4.321681400469435,0.9636334634039715,941103178.070747
2025-05-16,dogwifcoin,0.9814464650890008,594737471.6231354,980242631.0895648,-13.440032847378802,1.0057466850295815,968339806.2673007
2025-05-17,dogwifcoin,1.010998297027361,633578504.1670235,1010323909.6442188,3.011048792730664,1.0445210798373445,952319173.9834532
2025-05-18,dogwifcoin,0.9343333002868848,385469064.52718645,933397928.2569612,-7.583098504309493,1.042760177549945,834545414.1649988
2025-05-19,dogwifcoin,1.030709031732193,731400215.2593846,1026205799.83642,10.314919891618569,1.0597452667920317,867607169.7861252
2025-05-20,dogwifcoin,0.9856769726826377,509974061.32566446,984557459.4598914,-4.369037008812771,1.0374351951619105,639751502.2594097
2025-05-21,dogwifcoin,0.9768398751014016,412735074.9667184,975888943.4249918,-0.8965510837881108,1.0076911555402197,553340346.3167127
2025-05-22,dogwifcoin,1.1293406227771967,1058107332.760644,1132357158.690508,15.611642354379175,1.0070492235280963,618000246.3756796
2025-05-23,dogwifcoin,1.1907720401602604,768732745.6752689,1187787227.4437816,5.43958272146412,1.036952877109705,642856714.097413
2025-05-24,dogwifcoin,1.1121674475265018,1503103696.0935905,1110876968.6595342,-6.601145305962975,1.0514056128952967,767074598.6583511
2025-05-25,dogwifcoin,1.117021870521533,473757629.32239866,1115516069.733651,0.43648310385522304,1.077503980071675,779687250.7719527
2025-05-26,dogwifcoin,1.0971866059432056,466934283.92186826,1095210878.136968,-1.775727503801361,1.0870007763875338,741906403.4380219
2025-05-27,dogwifcoin,1.1281534195965772,507337074.48773104,1125913070.8392107,2.8223834929839153,1.1073545545180967,741529691.0326029
2025-05-28,dogwifcoin,1.1057748418542843,475507249.3033845,1104371783.220791,-1.9836466701749988,1.1257738354827942,750497144.5092695
2025-05-29,dogwifcoin,1.1232503758180554,410530529.1963368,1123006960.5899851,1.580388095506513,1.1249038002029168,657986172.5715113
2025-05-30,dogwifcoin,1.0519008552675737,436532544.38753647,1050946065.9004968,-6.352058462345789,1.1050650595039617,610529000.9589779
2025-05-31,dogwifcoin,0.8924987234917505,442164237.692069,891683347.7028584,-15.153722043060402,1.0736838132132829,458966221.1873321
2025-06-01,dogwifcoin,0.8512657660642722,547031684.9743823,850134210.510606,-4.619945815290505,1.0357186554336741,469433943.4233298
2025-06-02,dogwifcoin,0.8718420321668204,256830936.1793723,870857697.5183542,2.417137740388675,1.0035265734656191,439419179.460116
2025-06-03,dogwifcoin,0.9545093725556136,379509727.8336319,954691816.6453856,9.48191728991743,0.9787202810311957,421158129.9381019
2025-06-04,dogwifcoin,0.9734015475691792,672476387.2813132,972257732.5064484,1.9792550557134359,0.9598098104190378,449296578.22066313
2025-06-05,dogwifcoin,0.8863007383812306,369678733.4186939,885442578.7146878,-8.94808616294689,0.9259598622137771,443460607.39528555
2025-06-06,dogwifcoin,0.828644051468484,445023901.49157655,827764163.6194091,-6.505318614317379,0.8940660330996214,444673658.4101485
2025-06-07,dogwifcoin,0.8188109225056052,347036893.59056896,818365307.8745135,-1.1866529356546973,0.883539204387315,431084037.8242199
2025-06-08,dogwifcoin,0.8725411147772697,259800058.54852217,871605761.3453405,6.561977960338794,0.8865785399177433,390050948.3348113
2025-06-09,dogwifcoin,0.8943279961382441,249740753.36748564,893623122.4381918,2.4969461028247153,0.8897908204850895,389038065.0759703
2025-06-10,dogwifcoin,1.0221712511274474,516953053.6009023,1020632558.1731882,14.29489578110461,0.8994568031382085,408672825.8998661
2025-06-11,dogwifcoin,1.0291053772463277,634756986.4770384,1026866514.1015978,0.6783722503672429,0.907414493092087,403284340.070684
2025-06-12,dogwifcoin,0.95077693021205,490805664.4623895,948244160.8568984,-7.61131452289836,0.9166253776393468,420588187.3626405
2025-06-13,dogwifcoin,0.8888790136405748,385765904.8128268,888356692.3084122,-6.5102459477713985,0.9252303722353599,412122759.2656762
2025-06-14,dogwifcoin,0.8505818581990083,612303871.8431572,849909436.8186554,-4.308477852875958,0.9297690773344175,450018041.87318885
2025-06-15,dogwifcoin,0.8340372459755795,211880625.3000993,834256344.363996,-1.9450934750077753,0.9242685246484618,443172408.5519856
2025-06-16,dogwifcoin,0.8542124536367499,173173335.63277188,854280779.449343,2.4189816172503598,0.9185377328625339,432234206.0184551
2025-06-17,dogwifcoin,0.8401687105128482,363341599.0555391,845973658.6675825,-1.644057407979882,0.8925373699175913,410289712.51197463
2025-06-18,dogwifcoin,0.7755917944342118,413388875.5446484,776157583.9877535,-7.686184366377802,0.8563211438015746,378665696.6644903
2025-06-19,dogwifcoin,0.790834802088706,295652254.64708954,789937711.0775038,1.9653389532845678,0.8334722683553827,350786638.1194474
2025-06-20,dogwifcoin,0.7934958893179924,205401971.43527803,792672095.0361125,0.3364909109030201,0.8198461077378709,325020361.92265475
2025-06-21,dogwifcoin,0.7602055059049772,269420421.2118834,759601860.2860624,-4.195407167342513,0.8069352002672951,276037011.8324728
2025-06-22,dogwifcoin,0.6893679137526479,229853384.0256171,688587189.2489787,-9.318216140516045,0.7862681528068762,278604548.79326105
2025-06-23,dogwifcoin,0.6861637631961581,381049764.1491144,685712709.506905,-0.4647954296346124,0.7622611970296489,308301181.43845284
2025-06-24,dogwifcoin,0.8322915373685574,542512224.1079623,831765344.177573,21.29634090435417,0.7611358865804645,333896985.0173704
2025-06-25,dogwifcoin,0.8664797995676771,481565112.9522327,865138269.6579899,4.107726759689534,0.7741198873138166,343636447.5041682
2025-06-26,dogwifcoin,0.7960391718309419,357193478.7778428,795903278.4360954,-8.12951759197167,0.7748633687055646,352428050.9514187
2025-06-27,dogwifcoin,0.7549561249278517,310281322.2418705,754321350.9800802,-5.160932823016296,0.7693576880784017,367410815.3523604
2025-06-28,dogwifcoin,0.7727747198750962,275200537.9733571,772004120.7510648,2.3602159594304117,0.7711532900741328,368236546.3182853
2025-06-29,dogwifcoin,0.8288151561947448,239442319.4431964,827925333.6125329,7.251846479748525,0.7910743247087181,369606394.23508227
2025-06-30,dogwifcoin,0.8705544887570553,333433819.9793391,869536128.7433134,5.036024287242058,0.8174158569317035,362804116.496543
2025-07-01,dogwifcoin,0.8626604956192971,365284434.8270623,861709082.9197409,-0.9067776043552356,0.8217542795389521,337485860.88498586
2025-07-02,dogwifcoin,0.7820900999060072,266304420.83121228,780946365.5176461,-9.339757195610199,0.8096986081587134,306734333.4391258
2025-07-03,dogwifcoin,0.9098785397183824,570150938.4670602,908990914.5680552,16.339350137245432,0.8259613749997764,337156827.6804425
2025-07-04,dogwifcoin,0.919444648180475,612592794.7175434,917068283.1272484,1.0513610382604899,0.8494597354644368,380344180.89125293
2025-07-05,dogwifcoin,0.8452511280083504,344474321.7321435,844219796.7695292,-8.069384091685016,0.8598135080549019,390240435.71393675
2025-07-06,dogwifcoin,0.8445771120093247,300240828.6139912,843329728.0161637,-0.07974150837443128,0.8620652160284132,398925937.0240503
2025-07-07,dogwifcoin,0.8769677805839224,369933440.1826578,875249669.7957275,3.835134544143326,0.8629814005751085,404140168.4816672
2025-07-08,dogwifcoin,0.8405270954901823,337557933.7255575,839724442.3836145,-4.155304892669642,0.8598194862709491,400179239.7528809
2025-07-09,dogwifcoin,0.8494230545319762,265319732.11616388,848673322.8955092,1.0583786161713071,0.869438479788945,400038569.9364453
2025-07-10,dogwifcoin,0.9592944998768564,455623512.83928055,958760707.2675072,12.934832032010046,0.8764979026687268,383677509.1324768
2025-07-11,dogwifcoin,1.0486018895819875,677102214.306259,1044919969.3432292,9.309694751361075,0.8949489371546572,392893140.5022933
2025-07-12,dogwifcoin,0.9613343024992091,771761619.920631,960012215.2441312,-8.322280166552677,0.9115322477962083,453934183.10064876
2025-07-13,dogwifcoin,0.9571509470709048,377417224.5267511,956131927.4963266,-0.4351613603539195,0.9276142242335769,464959382.5167573
2025-07-14,dogwifcoin,0.9979544273048956,392040821.3903228,995890373.7290896,4.2630141420074485,0.9448980309080017,468117579.832138
2025-07-15,dogwifcoin,1.0100362631137036,616430966.7786965,1008808279.4693851,1.210660074071379,0.9691136262827905,507956584.554015
2025-07-16,dogwifcoin,1.064011615614784,673134197.7838871,1063266883.0203547,5.3439024391745304,0.9997691350089059,566215793.9351183
2025-07-17,dogwifcoin,1.0812326618212122,730187110.5467981,1082911873.8281422,1.6185017112315903,1.0171888724295282,605439165.0361922
2025-07-18,dogwifcoin,1.0723083768106751,643478334.1547903,1073246025.4578264,-0.8253806350526971,1.0205755134621979,600635753.5859824
2025-07-19,dogwifcoin,1.009402889905037,850432459.7549558,1007532435.4089372,-5.866361605113591,1.0274424545201732,611874444.990886
2025-07-20,dogwifcoin,1.074586021106705,404854933.5868605,1073853681.9008186,6.45759308335252,1.0442188936681445,615794117.7137587
2025-07-21,dogwifcoin,1.2149354258029914,995462658.0416284,1213652664.3043678,13.060788242130862,1.0752161791678725,701997237.2353737
2025-07-22,dogwifcoin,1.2440151382835645,817549742.2643721,1245487914.4592545,2.3935191832400005,1.108641732763567,730728490.8761845
2025-07-23,dogwifcoin,1.2715424090094969,883007368.241121,1270034356.5887003,2.212776185659071,1.1382889889628116,760710372.3700751
2025-07-24,dogwifcoin,1.159687742770532,940271228.0177144,1161071735.6695857,-8.796770398409048,1.1494968576698574,790722389.1516346
2025-07-25,dogwifcoin,1.0292448199623514,665634192.6178025,1028469249.5957632,-11.248107399716778,1.14334492097724,793887511.7892078
2025-07-26,dogwifcoin,1.0725190598301668,464690243.9941706,1071152653.4470004,4.2044651601353955,1.1523615166808299,738781480.9662384
2025-07-27,dogwifcoin,1.0610867921062783,240871148.4243548,1062458934.5722102,-1.0659267655065086,1.1504330553950546,715355225.9430234
2025-07-28,dogwifcoin,1.1228164219824588,399151622.5578798,1119182071.8431964,5.817585360161348,1.137273197706407,630167935.1596308
2025-07-29,dogwifcoin,1.024095467260241,474757749.0677824,1026005745.8815233,-8.792261387477296,1.1058561018459323,581197650.4172608
2025-07-30,dogwifcoin,0.9845008005668856,354818285.34956473,983443832.6313906,-3.8663062145253724,1.0648501577827019,505742067.14703846
2025-07-31,dogwifcoin,0.9678449099275626,360384853.55554223,967461601.9022576,-1.69181077656132,1.0374440388051347,422901156.5095853
2025-08-01,dogwifcoin,0.9184971915801424,265539134.7171921,918425888.9361012,-5.098721689936204,1.021622949036248,365744719.66664094
2025-08-02,dogwifcoin,0.879927443651125,390687786.0475353,877391655.2288182,-4.199223283705833,0.9941098610106704,355172939.95997876
2025-08-03,dogwifcoin,0.8549339420228657,285927963.082132,855559541.0918887,-2.8404048320794018,0.9646594538558972,361609627.7682327
2025-08-04,dogwifcoin,0.8980900409256756,140401239.64992592,897075018.1391064,5.0478869514407165,0.9325556851334997,324645287.3528107
2025-08-05,dogwifcoin,0.9253671207341632,209948457.30360052,924496223.977061,3.037232188920913,0.9184516356297742,286815388.5293561
2025-08-06,dogwifcoin,0.8716472849543604,210826614.5314708,870711477.4560552,-5.805245785822044,0.902329704827985,266245149.841057
2025-08-07,dogwifcoin,0.9029341121063156,167485300.0437797,901849109.6305588,3.5893907652787993,0.893056733710664,238688070.76794806
2025-08-08,dogwifcoin,0.9532284075564348,252857113.4679242,952168559.121473,5.5700958437371995,0.8980183359929914,236876353.44662404
2025-08-09,dogwifcoin,0.9759950008319,273505414.6779717,974769068.035409,2.388367058198204,0.9117422727331023,220136014.67954355
2025-08-10,dogwifcoin,1.0098954156646818,235004505.6743412,1009452906.2399328,3.4734209503006097,0.9338796261105046,212861235.04985914
2025-08-11,dogwifcoin,1.0086949434975492,297184341.8328347,1007447824.6985697,-0.11887093935786242,0.9496803264779149,235258821.07598898
2025-08-12,dogwifcoin,0.9129738659244268,345244934.9394669,912465256.825752,-9.489596254068566,0.9479098615050956,254586889.30968422
2025-08-13,dogwifcoin,0.9911578771410472,328021642.3875577,992274444.8371232,8.563663663850395,0.9649828032460508,271329036.146268
2025-08-14,dogwifcoin,1.0345693264766105,492467803.113622,1033968626.3701532,4.379872302562116,0.9837878338703786,317755108.01338834
2025-08-15,dogwifcoin,0.919365578890849,516386393.5591496,918444003.4169444,-11.13543042863121,0.978950286918152,355402148.0264206
2025-08-16,dogwifcoin,0.8729956159642874,2016342425.2197647,872888622.6722189,-5.043691431487329,0.9642360890799216,604378863.8181053
2025-08-17,dogwifcoin,0.8845643132057764,1228266363.830074,883610290.5319018,1.3251724327058012,0.9463316458715066,746273414.9832098
2025-08-18,dogwifcoin,0.9179719870478624,406205453.5852238,917489015.8893846,3.7767376937254182,0.9333712235215513,761847859.5192655
2025-08-19,dogwifcoin,0.868546916013704,256337734.543626,867599559.6882087,-5.384158964709385,0.9270245163914481,749146830.8912882
2025-08-20,dogwifcoin,0.8249101208782113,239651541.8209569,825192672.7817734,-5.024114913189592,0.9032748369253287,736522530.8103453
2025-08-21,dogwifcoin,0.8699358380833688,228790828.40070552,869141860.9562039,5.458257338050676,0.8797557671548656,698854391.565643
2025-08-22,dogwifcoin,0.8477152782518302,153433165.23881483,845882578.3109396,-2.554275713079557,0.8695200099207201,647003930.3770237
2025-08-23,dogwifcoin,0.9321978111140624,429408985.16292375,931467670.9682463,9.965908959014303,0.8779774663706881,420299153.2260464
2025-08-24,dogwifcoin,0.9043696009598978,264188325.37421525,903791084.5528784,-2.9852258632647177,0.8808067931927053,282573719.1609237
2025-08-25,dogwifcoin,0.8642517915260003,311634053.75739574,863430091.3680031,-4.43599711791689,0.8731324795467249,269063519.1855197
2025-08-26,dogwifcoin,0.777421932831725,322971813.0739079,776560619.4719828,-10.046824264137278,0.8601146248064423,278582673.2612743
2025-08-27,dogwifcoin,0.8111695262141106,222563458.34893227,810262216.1081799,4.340962347108146,0.8581516827115708,276141518.47955644
2025-08-28,dogwifcoin,0.8171151588855593,233027899.7339941,816143843.6081333,0.7329704185508712,0.850605871397598,276746814.384312
2025-08-29,dogwifcoin,0.8515962858384463,173782336.1252665,850366287.1859125,4.219861371794265,0.8511603010528288,279653838.7966622
2025-08-30,dogwifcoin,0.7934744086562218,278852708.58593714,792544945.5654604,-6.825050572525704,0.83134267213028,258145799.2856641
2025-08-31,dogwifcoin,0.8059793433284979,106645956.1116386,805101942.8988749,1.5759720207553674,0.81728692104008,235639746.53386745
2025-09-01,dogwifcoin,0.7854775549419191,93116950.26759994,785142507.0093997,-2.543711393633419,0.8060334586709257,204423017.46389666
2025-09-02,dogwifcoin,0.7575066979456221,210273127.7550911,756764651.914057,-3.5610001610249964,0.8031884251157682,188323205.27549425
2025-09-03,dogwifcoin,0.8187615212412717,197240656.5358524,817891682.0171177,8.086373818445992,0.804272995833934,184705662.15933996
2025-09-04,dogwifcoin,0.8166408640772848,147588855.67656544,814749502.2121536,-0.2590079173202864,0.8042052394327518,172500084.43685016
2025-09-05,dogwifcoin,0.7841571863764251,135908392.54938963,783750400.4488747,-3.9777188639173344,0.794571082366749,167089521.06886774
2025-09-06,dogwifcoin,0.8189732008380943,206764835.82794684,818046187.4811479,4.439927997415083,0.7982137669641594,156791253.532012
2025-09-07,dogwifcoin,0.8155937540465688,93425210.59791428,814704530.210615,-0.4126443683465153,0.799587254209598,154902575.60147995
2025-09-08,dogwifcoin,0.8322982938012069,135288922.48470932,832393826.2796116,2.048144639627081,0.8062759311894963,160927143.06106701
2025-09-09,dogwifcoin,0.8710768126081462,223030529.9691294,870207791.2491618,4.6592092157047515,0.8225002332841426,162749629.0916439
2025-09-10,dogwifcoin,0.8762392130073814,297761127.4083286,875368321.2142012,0.5926458292212056,0.8307113321078725,177109696.3591405
2025-09-11,dogwifcoin,0.895207470087932,196542292.06433463,893493272.8493127,2.1647350174444746,0.8419351329665364,184103044.4145361
2025-09-12,dogwifcoin,0.9081446188698582,148225899.03756693,907060775.6906152,1.4451564820672669,0.859647623322741,185862688.19856143
2025-09-13,dogwifcoin,0.9500900669881918,266203422.84335732,948349510.8749856,4.618807098205635,0.8783786042013263,194353914.91504863
2025-09-14,dogwifcoin,0.9775251484666116,286160529.5319413,975833638.8176562,2.88762954499564,0.9015116605470469,221887531.9056239
2025-09-15,dogwifcoin,0.9281736678542531,190431185.615952,926754890.736296,-5.048614932288276,0.9152081425546249,229764998.06723002
2025-09-16,dogwifcoin,0.8790649307918883,231061330.02649644,877633385.3850758,-5.290899619668609,0.9163493022951595,230912255.21828243
2025-09-17,dogwifcoin,0.9628554178193676,211106940.7178632,962019315.6468568,9.53177451317484,0.928723045839729,218533085.69107312
2025-09-18,dogwifcoin,0.9602663068338856,354691771.8864708,959017182.632838,-0.2688992487933084,0.9380171653748652,241125868.52280685
2025-09-19,dogwifcoin,0.9552462524779504,194879661.51144707,954089240.2556545,-0.5227773087745802,0.9447459701760212,247790691.73336118
2025-09-20,dogwifcoin,0.8982584789385749,244411567.3851556,897141496.3170173,-5.965767820763146,0.9373414575975045,244677569.52504662
2025-09-21,dogwifcoin,0.8986813741435935,102717559.27412964,896663235.0536203,0.04707945596220675,0.9260780612656447,218471430.9167878
2025-09-22,dogwifcoin,0.8793114843513297,122613639.5243256,879022404.0057664,-2.1553678922880293,0.9190977493366557,208783210.0465555
2025-09-23,dogwifcoin,0.7949717853421162,314296310.28063613,794280423.4319742,-9.591561182830578,0.907084442843831,220673921.5114326
2025-09-24,dogwifcoin,0.7838471200935552,164513101.42019576,783867515.0990313,-1.3993786262204932,0.8815118288830007,214017658.75462294
2025-09-25,dogwifcoin,0.787782170070235,130046508.00353248,786682914.0203125,0.5020175332417054,0.856871237916765,181925478.1999175
2025-09-26,dogwifcoin,0.728240061850152,228346471.7034449,725910481.1537434,-7.558194445397826,0.8244417821127937,186706451.08448857
2025-09-27,dogwifcoin,0.7535891381413982,154512651.16003993,752546041.4482865,3.4808681393941443,0.8037747334274828,173863748.7666149
2025-09-28,dogwifcoin,0.7372858807720164,65898080.35911818,736438596.0622079,-2.163414590819479,0.7807182343744004,168603823.20732757
2025-09-29,dogwifcoin,0.7468378181971504,114495723.62200709,746047393.1471223,1.2955540956693934,0.7617934249238034,167444120.9355678
2025-09-30,dogwifcoin,0.7286920530479084,159425411.8243974,728127229.7010647,-2.429679470844892,0.7523248917389165,145319706.87039083
2025-10-01,dogwifcoin,0.7262316237859711,179889362.96953094,724904138.5535613,-0.33765007476698194,0.7440941065521188,147516315.66315296
2025-10-02,dogwifcoin,0.7633237931315351,185580568.5355537,762427465.3204073,5.10748473774747,0.740600052703733,155449752.88201314
2025-10-03,dogwifcoin,0.7877956805966088,171320656.50441626,786949896.8515549,3.205964190462063,0.7491079982389411,147303207.8535805
2025-10-04,dogwifcoin,0.7858988259396722,225913179.70506328,785537315.8186765,-0.24078002757009775,0.7537236679244089,157503283.36001238
2025-10-05,dogwifcoin,0.7545726484242129,173585748.3354154,753899908.9094597,-3.98603185060159,0.756193206160437,172887235.92805487
2025-10-06,dogwifcoin,0.7632449497215074,219125758.21552643,762594962.0499979,1.1492997149320283,0.7585370820924879,187834383.72712904
2025-10-07,dogwifcoin,0.8027128910896024,224666808.6691272,802250830.3203084,5.171071408005523,0.7691114875270157,197154583.2763762
2025-10-08,dogwifcoin,0.736352466144969,264011922.5257081,735699919.5575433,-8.267018716312858,0.7705573221497296,209172091.78440148
2025-10-09,dogwifcoin,0.7448642130914788,181245593.6309336,745079217.0812168,1.1559337868550124,0.7679202392868645,208552809.65517002
2025-10-10,dogwifcoin,0.706734955456358,175506734.3531487,705719859.2772366,-5.1189541617081336,0.7563401356954002,209150820.77641752
2025-10-11,dogwifcoin,0.4834100547534728,569617395.6860533,504226677.8321622,-31.599526665364696,0.7131274540973717,258251423.0594161
2025-10-12,dogwifcoin,0.4806272701733868,352414233.2242659,480421828.7704552,-0.5756571574633829,0.6739924000615393,283798349.472109
2025-10-13,dogwifcoin,0.552316638959346,317223924.0975458,551263774.4642133,14.915793013596002,0.6438597842383734,297812373.16954035
2025-10-14,dogwifcoin,0.60364022365208,450230777.94346654,602997541.0480866,9.292420519764889,0.6154208317472988,330035797.35158885
2025-10-15,dogwifcoin,0.5824885882743143,354438727.2254,581860457.9577028,-3.504013574475928,0.5934402777657767,342953912.3086877
2025-10-16,dogwifcoin,0.5421526870106633,319693751.17402446,541580793.3033612,-6.924753905162406,0.5644814883256603,362732220.5291293
2025-10-17,dogwifcoin,0.5232688028369138,302926489.8162549,523495649.1160175,-3.483130237327059,0.5382720379514538,380935042.7381444
2025-10-18,dogwifcoin,0.5066370107639141,268484686.3507768,506379559.6551291,-3.1784413637560793,0.5415901745243741,337916084.2616763
2025-10-19,dogwifcoin,0.5164216517457264,119463734.3720114,515951034.7989544,1.9312921823573248,0.5467036576061368,304637441.5684971
2025-10-20,dogwifcoin,0.5311879182871457,137622934.5668886,530413017.99723625,2.859343037129247,0.5436852689386796,278980157.3498318
2025-10-21,dogwifcoin,0.541906192834309,181444829.46874705,541476924.7535212,2.0177933605352028,0.534866121678998,240582164.71058616
2025-10-22,dogwifcoin,0.5268063463868222,244360010.0415734,526227484.3688502,-2.7864317933904093,0.5269115156950707,224856633.68432522
2025-10-23,dogwifcoin,0.4906592164666621,224869696.23318785,489536611.0046962,-6.861559312654542,0.5195553056173562,211310340.1213486
2025-10-24,dogwifcoin,0.5250317677761343,155224664.2538214,524341854.358332,7.005381771282315,0.5198071577515305,190210079.32671523
2025-10-25,dogwifcoin,0.54528581003472,127982846.35293885,544734287.918021,3.857679382787693,0.5253284147902171,170138387.89845267
2025-10-26,dogwifcoin,0.5476096841116823,85634220.76805945,548164353.3228691,0.42617541740437304,0.5297838479853537,165305600.24074525
2025-10-27,dogwifcoin,0.5688475001613913,126588287.08809936,568299853.2938832,3.8782762003488624,0.535163788253103,163729222.0294896
2025-10-28,dogwifcoin,0.5525953529259288,132383332.03808874,551698287.4831293,-2.857030615560674,0.5366908111233345,156720436.6822527
2025-10-29,dogwifcoin,0.5334370499889577,150563697.92675826,533260079.45000935,-3.4669677975991076,0.5376380544950681,143320963.52299342
2025-10-30,dogwifcoin,0.5381472003559776,247742115.82074592,537556704.1600575,0.8829814815295434,0.5444220521935417,146588452.03550172
2025-10-31,dogwifcoin,0.4920003267112249,192471903.85266367,489655921.97934544,-8.57513959270385,0.5397032748985546,151909486.26390776
2025-11-01,dogwifcoin,0.514716748225827,131666139.84845117,514152606.2709544,4.617155778421944,0.5353362660687128,152435671.04898092
2025-11-02,dogwifcoin,0.5346965851533411,116932436.82529292,534030913.6948386,3.8817149425159236,0.5334915376460926,156906844.77144286
2025-11-03,dogwifcoin,0.5443893952191803,93635243.49226037,542523557.3670548,1.8127682754995433,0.5299975226543482,152199267.11489442
2025-11-04,dogwifcoin,0.4401750354507137,208270606.8520616,440771054.4805536,-19.14334861841094,0.513937477300746,163040306.37403342
2025-11-05,dogwifcoin,0.4037812547882672,327915714.1530979,403162267.6143919,-8.268024701851019,0.4954152208435045,188376308.69208193
2025-11-06,dogwifcoin,0.4375781600471806,180221182.57412952,437232238.61693937,8.370102588500705,0.4810482150851049,178730461.08542246
2025-11-07,dogwifcoin,0.4235057995997281,144861269.05056572,422567699.3699985,-3.2159649937590906,0.4712632826406054,171928941.8279799
2025-11-08,dogwifcoin,0.4799602378186794,225828713.3632857,481197212.4347906,13.330263309807933,0.46629806686815584,185380738.0443848
2025-11-09,dogwifcoin,0.4754346637844274,147387654.39785302,475197509.907555,-0.9429060321371252,0.4578320781011681,189731483.4118934
2025-11-10,dogwifcoin,0.4798806507158336,113101374.48351744,479306985.9608383,0.9351415178725953,0.4486165431721186,192512359.26778728
2025-11-11,dogwifcoin,0.4980833037831865,147770459.5899684,498052070.47504175,3.793162537435135,0.4568891529339004,183869481.08748826
2025-11-12,dogwifcoin,0.4603460556345141,131063466.71021388,460824584.59533167,-7.576493301831144,0.4649698387690785,155747731.45279053
2025-11-13,dogwifcoin,0.4464177780639239,119955679.02484895,445840068.4779605,-3.0256102773363103,0.46623264134289905,147138373.8028933
2025-11-14,dogwifcoin,0.4410449148888306,160322102.15609437,443203766.0465971,-1.2035504496247906,0.4687382292413422,149347064.24654025
2025-11-15,dogwifcoin,0.4054478586673629,201251035.69897452,405927255.9629893,-8.071072813624946,0.458093603648297,145835967.43735296
2025-11-16,dogwifcoin,0.4247465525906657,119685301.72122549,424262228.2892042,4.759846059301998,0.45085244490633103,141878488.48354903
2025-11-17,dogwifcoin,0.4106284941396569,143750620.53710434,410050552.9295856,-3.3238782904530195,0.440959279681163,146256952.20549002
2025-11-18,dogwifcoin,0.3874637570974584,173792732.7302254,385689654.5074425,-5.641288262455568,0.4251564872974875,149974419.7969553
2025-11-19,dogwifcoin,0.4164664479618163,191847617.83211213,415888524.3810356,7.485265481762959,0.41888797191567356,158657869.95722646
